datetime,machineID,comp,fail_flag,next_replace_time,time_between_maintenance,model,age
2015-03-09T06:00:00.000000,74,comp2,1,2015-05-08T06:00:00.000000,60,model4,4
2015-04-23T06:00:00.000000,74,comp4,0,2015-06-07T06:00:00.000000,45,model4,4
2015-05-08T06:00:00.000000,74,comp2,0,2015-05-23T06:00:00.000000,15,model4,4
2015-05-23T06:00:00.000000,74,comp2,1,2015-06-22T06:00:00.000000,30,model4,4
2015-06-07T06:00:00.000000,74,comp4,0,2015-07-07T06:00:00.000000,30,model4,4
2015-06-22T06:00:00.000000,74,comp3,0,2015-07-22T06:00:00.000000,30,model4,4
2015-06-22T06:00:00.000000,74,comp2,1,2015-07-22T06:00:00.000000,30,model4,4
2015-07-07T06:00:00.000000,74,comp4,0,2015-08-21T06:00:00.000000,45,model4,4
2015-07-22T06:00:00.000000,74,comp2,0,2015-08-06T06:00:00.000000,15,model4,4
2015-07-22T06:00:00.000000,74,comp3,0,2015-11-04T06:00:00.000000,105,model4,4
2015-08-06T06:00:00.000000,74,comp2,1,2015-10-20T06:00:00.000000,75,model4,4
2015-08-21T06:00:00.000000,74,comp1,0,2015-09-05T06:00:00.000000,15,model4,4
2015-08-21T06:00:00.000000,74,comp4,0,2015-12-04T06:00:00.000000,105,model4,4
2015-09-05T06:00:00.000000,74,comp1,0,2015-10-05T06:00:00.000000,30,model4,4
2015-10-20T06:00:00.000000,74,comp2,0,2015-12-04T06:00:00.000000,45,model4,4
2015-12-04T06:00:00.000000,74,comp4,0,2015-12-19T06:00:00.000000,15,model4,4
2014-06-01T06:00:00.000000,75,comp3,0,2015-04-07T06:00:00.000000,310,model3,19
2014-09-14T06:00:00.000000,75,comp4,1,2015-02-06T06:00:00.000000,145,model3,19
2014-09-29T06:00:00.000000,75,comp1,1,2015-01-07T06:00:00.000000,100,model3,19
2014-11-13T06:00:00.000000,75,comp2,0,2015-01-22T06:00:00.000000,70,model3,19
2015-01-07T06:00:00.000000,75,comp1,0,2015-01-22T06:00:00.000000,15,model3,19
2015-01-22T06:00:00.000000,75,comp1,1,2015-04-07T06:00:00.000000,75,model3,19
2015-01-22T06:00:00.000000,75,comp2,0,2015-02-21T06:00:00.000000,30,model3,19
2015-02-06T06:00:00.000000,75,comp4,1,2015-05-07T06:00:00.000000,90,model3,19
2015-02-21T06:00:00.000000,75,comp2,0,2015-03-23T06:00:00.000000,30,model3,19
2015-03-23T06:00:00.000000,75,comp2,1,2015-06-06T06:00:00.000000,75,model3,19
2015-04-07T06:00:00.000000,75,comp1,0,2015-04-22T06:00:00.000000,15,model3,19
2015-04-07T06:00:00.000000,75,comp3,0,2015-05-07T06:00:00.000000,30,model3,19
2015-04-22T06:00:00.000000,75,comp1,0,2015-08-05T06:00:00.000000,105,model3,19
2015-05-07T06:00:00.000000,75,comp3,0,2015-05-22T06:00:00.000000,15,model3,19
2015-05-07T06:00:00.000000,75,comp4,0,2015-05-22T06:00:00.000000,15,model3,19
2015-05-22T06:00:00.000000,75,comp4,0,2015-06-06T06:00:00.000000,15,model3,19
2015-05-22T06:00:00.000000,75,comp3,0,2015-06-21T06:00:00.000000,30,model3,19
2015-06-06T06:00:00.000000,75,comp2,1,2015-07-21T06:00:00.000000,45,model3,19
2015-06-06T06:00:00.000000,75,comp4,0,2015-07-06T06:00:00.000000,30,model3,19
2015-06-21T06:00:00.000000,75,comp3,0,2015-07-06T06:00:00.000000,15,model3,19
2015-07-06T06:00:00.000000,75,comp4,1,2015-09-04T06:00:00.000000,60,model3,19
2015-07-06T06:00:00.000000,75,comp3,0,2015-10-04T06:00:00.000000,90,model3,19
2015-07-21T06:00:00.000000,75,comp2,1,2015-08-20T06:00:00.000000,30,model3,19
2015-08-20T06:00:00.000000,75,comp2,1,2015-10-19T06:00:00.000000,60,model3,19
2015-09-04T06:00:00.000000,75,comp4,0,2015-09-19T06:00:00.000000,15,model3,19
2015-10-04T06:00:00.000000,75,comp3,0,2015-11-03T06:00:00.000000,30,model3,19
2015-10-19T06:00:00.000000,75,comp2,0,2015-12-03T06:00:00.000000,45,model3,19
2015-11-03T06:00:00.000000,75,comp3,0,2015-11-18T06:00:00.000000,15,model3,19
2015-12-03T06:00:00.000000,75,comp2,0,2015-12-18T06:00:00.000000,15,model3,19
2014-07-01T06:00:00.000000,76,comp2,0,2015-02-02T06:00:00.000000,216,model2,10
2014-11-28T06:00:00.000000,76,comp3,1,2015-01-18T06:00:00.000000,51,model2,10
2014-12-13T06:00:00.000000,76,comp1,1,2015-02-02T06:00:00.000000,51,model2,10
2014-12-13T06:00:00.000000,76,comp4,0,2015-07-02T06:00:00.000000,201,model2,10
2015-01-18T06:00:00.000000,76,comp3,0,2015-02-17T06:00:00.000000,30,model2,10
2015-02-02T06:00:00.000000,76,comp2,1,2015-03-04T06:00:00.000000,30,model2,10
2015-02-02T06:00:00.000000,76,comp1,1,2015-03-19T06:00:00.000000,45,model2,10
2015-02-17T06:00:00.000000,76,comp3,1,2015-04-03T06:00:00.000000,45,model2,10
2015-03-04T06:00:00.000000,76,comp2,0,2015-03-19T06:00:00.000000,15,model2,10
2015-03-19T06:00:00.000000,76,comp2,1,2015-05-03T06:00:00.000000,45,model2,10
2015-03-19T06:00:00.000000,76,comp1,0,2015-05-18T06:00:00.000000,60,model2,10
2015-04-03T06:00:00.000000,76,comp3,0,2015-04-18T06:00:00.000000,15,model2,10
2015-04-18T06:00:00.000000,76,comp3,1,2015-08-16T06:00:00.000000,120,model2,10
2015-05-03T06:00:00.000000,76,comp2,0,2015-08-01T06:00:00.000000,90,model2,10
2015-05-18T06:00:00.000000,76,comp1,0,2015-06-02T06:00:00.000000,15,model2,10
2015-06-02T06:00:00.000000,76,comp1,0,2015-06-17T06:00:00.000000,15,model2,10
2015-06-17T06:00:00.000000,76,comp1,0,2015-07-17T06:00:00.000000,30,model2,10
2015-07-02T06:00:00.000000,76,comp4,0,2015-09-15T06:00:00.000000,75,model2,10
2015-07-17T06:00:00.000000,76,comp1,0,2015-08-01T06:00:00.000000,15,model2,10
2015-08-01T06:00:00.000000,76,comp2,0,2015-08-31T06:00:00.000000,30,model2,10
2015-08-01T06:00:00.000000,76,comp1,0,2015-09-30T06:00:00.000000,60,model2,10
2015-08-16T06:00:00.000000,76,comp3,1,2015-09-30T06:00:00.000000,45,model2,10
2015-08-31T06:00:00.000000,76,comp2,0,2015-09-15T06:00:00.000000,15,model2,10
2015-09-15T06:00:00.000000,76,comp4,0,2015-10-15T06:00:00.000000,30,model2,10
2015-09-30T06:00:00.000000,76,comp3,1,2015-11-29T06:00:00.000000,60,model2,10
2015-09-30T06:00:00.000000,76,comp1,0,2015-10-30T06:00:00.000000,30,model2,10
2015-10-30T06:00:00.000000,76,comp1,0,2015-11-29T06:00:00.000000,30,model2,10
2015-11-29T06:00:00.000000,76,comp1,0,2015-12-29T06:00:00.000000,30,model2,10
2015-11-29T06:00:00.000000,76,comp3,0,2015-12-14T06:00:00.000000,15,model2,10
2014-07-31T06:00:00.000000,77,comp3,0,2015-01-11T06:00:00.000000,164,model4,12
2014-09-29T06:00:00.000000,77,comp2,0,2015-01-26T06:00:00.000000,119,model4,12
2014-09-29T06:00:00.000000,77,comp4,0,2015-03-12T06:00:00.000000,164,model4,12
2014-11-13T06:00:00.000000,77,comp1,0,2015-02-10T06:00:00.000000,89,model4,12
2015-01-11T06:00:00.000000,77,comp3,0,2015-04-26T06:00:00.000000,105,model4,12
2015-01-26T06:00:00.000000,77,comp2,0,2015-02-10T06:00:00.000000,15,model4,12
2015-02-10T06:00:00.000000,77,comp1,0,2015-03-27T06:00:00.000000,45,model4,12
2015-02-10T06:00:00.000000,77,comp2,0,2015-05-11T06:00:00.000000,90,model4,12
2015-03-12T06:00:00.000000,77,comp4,0,2015-04-11T06:00:00.000000,30,model4,12
2015-03-27T06:00:00.000000,77,comp1,0,2015-04-11T06:00:00.000000,15,model4,12
2015-04-11T06:00:00.000000,77,comp4,0,2015-05-26T06:00:00.000000,45,model4,12
2015-04-11T06:00:00.000000,77,comp1,0,2015-04-26T06:00:00.000000,15,model4,12
2015-04-26T06:00:00.000000,77,comp3,0,2015-06-25T06:00:00.000000,60,model4,12
2015-04-26T06:00:00.000000,77,comp1,0,2015-05-11T06:00:00.000000,15,model4,12
2015-05-11T06:00:00.000000,77,comp2,0,2015-08-09T06:00:00.000000,90,model4,12
2015-05-11T06:00:00.000000,77,comp1,0,2015-05-26T06:00:00.000000,15,model4,12
2015-05-26T06:00:00.000000,77,comp4,0,2015-07-25T06:00:00.000000,60,model4,12
2015-05-26T06:00:00.000000,77,comp1,0,2015-06-10T06:00:00.000000,15,model4,12
2015-06-10T06:00:00.000000,77,comp1,0,2015-07-10T06:00:00.000000,30,model4,12
2015-06-25T06:00:00.000000,77,comp3,0,2015-07-25T06:00:00.000000,30,model4,12
2015-07-10T06:00:00.000000,77,comp1,0,2015-08-24T06:00:00.000000,45,model4,12
2015-07-25T06:00:00.000000,77,comp3,0,2015-11-07T06:00:00.000000,105,model4,12
2015-07-25T06:00:00.000000,77,comp4,0,2015-12-22T06:00:00.000000,150,model4,12
2015-08-09T06:00:00.000000,77,comp2,0,2015-09-23T06:00:00.000000,45,model4,12
2015-09-23T06:00:00.000000,77,comp2,0,2015-10-08T06:00:00.000000,15,model4,12
2015-10-08T06:00:00.000000,77,comp2,0,2015-10-23T06:00:00.000000,15,model4,12
2015-10-23T06:00:00.000000,77,comp2,0,2015-12-07T06:00:00.000000,45,model4,12
2015-11-07T06:00:00.000000,77,comp3,0,2015-12-07T06:00:00.000000,30,model4,12
2015-12-07T06:00:00.000000,77,comp3,0,2015-12-22T06:00:00.000000,15,model4,12
2014-06-16T06:00:00.000000,78,comp1,0,2015-01-21T06:00:00.000000,219,model4,19
2014-07-01T06:00:00.000000,78,comp2,1,2015-02-20T06:00:00.000000,234,model4,19
2014-08-15T06:00:00.000000,78,comp4,1,2015-02-05T06:00:00.000000,174,model4,19
2014-11-28T06:00:00.000000,78,comp3,0,2015-01-21T06:00:00.000000,54,model4,19
2015-01-21T06:00:00.000000,78,comp1,1,2015-03-07T06:00:00.000000,45,model4,19
2015-01-21T06:00:00.000000,78,comp3,0,2015-05-06T06:00:00.000000,105,model4,19
2015-02-05T06:00:00.000000,78,comp4,0,2015-03-07T06:00:00.000000,30,model4,19
2015-02-20T06:00:00.000000,78,comp2,0,2015-04-06T06:00:00.000000,45,model4,19
2015-03-07T06:00:00.000000,78,comp4,1,2015-06-05T06:00:00.000000,90,model4,19
2015-03-07T06:00:00.000000,78,comp1,1,2015-07-05T06:00:00.000000,120,model4,19
2015-04-06T06:00:00.000000,78,comp2,0,2015-04-21T06:00:00.000000,15,model4,19
2015-04-21T06:00:00.000000,78,comp2,0,2015-06-20T06:00:00.000000,60,model4,19
2015-05-06T06:00:00.000000,78,comp3,0,2015-05-21T06:00:00.000000,15,model4,19
2015-05-21T06:00:00.000000,78,comp3,0,2015-08-04T06:00:00.000000,75,model4,19
2015-06-05T06:00:00.000000,78,comp4,1,2015-07-20T06:00:00.000000,45,model4,19
2015-06-20T06:00:00.000000,78,comp2,0,2015-07-05T06:00:00.000000,15,model4,19
2015-07-05T06:00:00.000000,78,comp2,1,2015-12-17T06:00:00.000000,165,model4,19
2015-07-05T06:00:00.000000,78,comp1,0,2015-07-20T06:00:00.000000,15,model4,19
2015-07-20T06:00:00.000000,78,comp4,1,2015-09-03T06:00:00.000000,45,model4,19
2015-07-20T06:00:00.000000,78,comp1,0,2015-08-19T06:00:00.000000,30,model4,19
2015-08-04T06:00:00.000000,78,comp3,0,2015-10-18T06:00:00.000000,75,model4,19
2015-08-19T06:00:00.000000,78,comp1,0,2015-09-18T06:00:00.000000,30,model4,19
2015-09-03T06:00:00.000000,78,comp4,1,2015-11-02T06:00:00.000000,60,model4,19
2015-09-18T06:00:00.000000,78,comp1,0,2015-10-03T06:00:00.000000,15,model4,19
2015-10-18T06:00:00.000000,78,comp3,0,2015-11-02T06:00:00.000000,15,model4,19
2015-11-02T06:00:00.000000,78,comp4,0,2015-12-02T06:00:00.000000,30,model4,19
2015-11-02T06:00:00.000000,78,comp3,0,2015-11-17T06:00:00.000000,15,model4,19
2015-11-17T06:00:00.000000,78,comp3,0,2016-01-01T06:00:00.000000,45,model4,19
2015-12-02T06:00:00.000000,78,comp4,0,2015-12-17T06:00:00.000000,15,model4,19
2014-06-01T06:00:00.000000,79,comp2,0,2015-02-01T06:00:00.000000,245,model3,14
2014-07-16T06:00:00.000000,79,comp4,1,2015-03-18T06:00:00.000000,245,model3,14
2014-09-14T06:00:00.000000,79,comp3,0,2015-01-02T06:00:00.000000,110,model3,14
2014-12-28T06:00:00.000000,79,comp1,0,2015-02-16T06:00:00.000000,50,model3,14
2015-01-02T06:00:00.000000,79,comp3,0,2015-01-17T06:00:00.000000,15,model3,14
2015-01-17T06:00:00.000000,79,comp3,0,2015-02-01T06:00:00.000000,15,model3,14
2015-02-01T06:00:00.000000,79,comp3,0,2015-04-17T06:00:00.000000,75,model3,14
2015-02-01T06:00:00.000000,79,comp2,1,2015-03-03T06:00:00.000000,30,model3,14
2015-02-16T06:00:00.000000,79,comp1,1,2015-04-02T06:00:00.000000,45,model3,14
2015-03-03T06:00:00.000000,79,comp2,0,2015-04-17T06:00:00.000000,45,model3,14
2015-03-18T06:00:00.000000,79,comp4,1,2015-05-17T06:00:00.000000,60,model3,14
2015-04-02T06:00:00.000000,79,comp1,1,2015-07-01T06:00:00.000000,90,model3,14
2015-04-17T06:00:00.000000,79,comp3,0,2015-06-16T06:00:00.000000,60,model3,14
2015-04-17T06:00:00.000000,79,comp2,0,2015-05-02T06:00:00.000000,15,model3,14
2015-05-02T06:00:00.000000,79,comp2,1,2015-06-16T06:00:00.000000,45,model3,14
2015-05-17T06:00:00.000000,79,comp4,0,2015-06-01T06:00:00.000000,15,model3,14
2015-06-01T06:00:00.000000,79,comp4,1,2015-09-29T06:00:00.000000,120,model3,14
2015-06-16T06:00:00.000000,79,comp3,0,2015-07-16T06:00:00.000000,30,model3,14
2015-06-16T06:00:00.000000,79,comp2,0,2015-08-15T06:00:00.000000,60,model3,14
2015-07-01T06:00:00.000000,79,comp1,0,2015-07-31T06:00:00.000000,30,model3,14
2015-07-16T06:00:00.000000,79,comp3,0,2015-10-14T06:00:00.000000,90,model3,14
2015-07-31T06:00:00.000000,79,comp1,0,2015-08-15T06:00:00.000000,15,model3,14
2015-08-15T06:00:00.000000,79,comp1,0,2015-08-30T06:00:00.000000,15,model3,14
2015-08-15T06:00:00.000000,79,comp2,1,2015-09-14T06:00:00.000000,30,model3,14
2015-08-30T06:00:00.000000,79,comp1,0,2015-11-13T06:00:00.000000,75,model3,14
2015-09-29T06:00:00.000000,79,comp4,1,2015-12-13T06:00:00.000000,75,model3,14
2015-10-14T06:00:00.000000,79,comp3,0,2015-10-29T06:00:00.000000,15,model3,14
2015-10-29T06:00:00.000000,79,comp3,0,2015-11-13T06:00:00.000000,15,model3,14
2015-11-13T06:00:00.000000,79,comp1,0,2015-11-28T06:00:00.000000,15,model3,14
2015-11-13T06:00:00.000000,79,comp3,0,2015-12-28T06:00:00.000000,45,model3,14
2014-09-29T06:00:00.000000,80,comp4,0,2015-03-29T06:00:00.000000,181,model3,6
2014-10-29T06:00:00.000000,80,comp2,0,2015-04-13T06:00:00.000000,166,model3,6
2014-11-28T06:00:00.000000,80,comp1,0,2015-04-13T06:00:00.000000,136,model3,6
2014-11-28T06:00:00.000000,80,comp3,0,2015-02-12T06:00:00.000000,76,model3,6
2015-02-12T06:00:00.000000,80,comp3,0,2015-03-14T06:00:00.000000,30,model3,6
2015-03-14T06:00:00.000000,80,comp3,0,2015-06-27T06:00:00.000000,105,model3,6
2015-03-29T06:00:00.000000,80,comp4,0,2015-07-27T06:00:00.000000,120,model3,6
2015-04-13T06:00:00.000000,80,comp1,0,2015-05-13T06:00:00.000000,30,model3,6
2015-04-13T06:00:00.000000,80,comp2,0,2015-04-28T06:00:00.000000,15,model3,6
2015-04-28T06:00:00.000000,80,comp2,0,2015-05-13T06:00:00.000000,15,model3,6
2015-05-13T06:00:00.000000,80,comp1,0,2015-06-12T06:00:00.000000,30,model3,6
2015-05-13T06:00:00.000000,80,comp2,0,2015-06-12T06:00:00.000000,30,model3,6
2015-06-12T06:00:00.000000,80,comp1,0,2015-06-27T06:00:00.000000,15,model3,6
2015-06-12T06:00:00.000000,80,comp2,1,2015-07-12T06:00:00.000000,30,model3,6
2015-06-27T06:00:00.000000,80,comp3,0,2015-07-27T06:00:00.000000,30,model3,6
2015-06-27T06:00:00.000000,80,comp1,0,2015-08-11T06:00:00.000000,45,model3,6
2015-07-12T06:00:00.000000,80,comp2,1,2015-09-10T06:00:00.000000,60,model3,6
2015-07-27T06:00:00.000000,80,comp3,0,2015-09-25T06:00:00.000000,60,model3,6
2015-07-27T06:00:00.000000,80,comp4,0,2015-10-10T06:00:00.000000,75,model3,6
2015-08-11T06:00:00.000000,80,comp1,0,2015-12-24T06:00:00.000000,135,model3,6
2015-09-10T06:00:00.000000,80,comp2,0,2015-09-25T06:00:00.000000,15,model3,6
2015-09-25T06:00:00.000000,80,comp2,1,2015-11-09T06:00:00.000000,45,model3,6
2015-09-25T06:00:00.000000,80,comp3,0,2015-10-10T06:00:00.000000,15,model3,6
2015-10-10T06:00:00.000000,80,comp3,0,2015-11-24T06:00:00.000000,45,model3,6
2015-10-10T06:00:00.000000,80,comp4,0,2015-12-09T06:00:00.000000,60,model3,6
2015-11-09T06:00:00.000000,80,comp2,1,2015-12-09T06:00:00.000000,30,model3,6
2015-12-09T06:00:00.000000,80,comp2,0,2015-12-24T06:00:00.000000,15,model3,6
2014-06-01T06:00:00.000000,81,comp2,1,2015-01-17T06:00:00.000000,230,model4,1
2014-07-01T06:00:00.000000,81,comp3,0,2015-01-02T06:00:00.000000,185,model4,1
2014-07-16T06:00:00.000000,81,comp1,1,2015-01-02T06:00:00.000000,170,model4,1
2014-07-16T06:00:00.000000,81,comp4,0,2015-06-16T06:00:00.000000,335,model4,1
2015-01-02T06:00:00.000000,81,comp3,0,2015-03-18T06:00:00.000000,75,model4,1
2015-01-02T06:00:00.000000,81,comp1,1,2015-02-16T06:00:00.000000,45,model4,1
2015-01-17T06:00:00.000000,81,comp2,1,2015-03-03T06:00:00.000000,45,model4,1
2015-02-16T06:00:00.000000,81,comp1,0,2015-03-03T06:00:00.000000,15,model4,1
2015-03-03T06:00:00.000000,81,comp2,1,2015-04-17T06:00:00.000000,45,model4,1
2015-03-03T06:00:00.000000,81,comp1,0,2015-04-02T06:00:00.000000,30,model4,1
2015-03-18T06:00:00.000000,81,comp3,0,2015-04-02T06:00:00.000000,15,model4,1
2015-04-02T06:00:00.000000,81,comp3,0,2015-05-17T06:00:00.000000,45,model4,1
2015-04-02T06:00:00.000000,81,comp1,0,2015-05-17T06:00:00.000000,45,model4,1
2015-04-17T06:00:00.000000,81,comp2,0,2015-05-02T06:00:00.000000,15,model4,1
2015-05-02T06:00:00.000000,81,comp2,1,2015-06-16T06:00:00.000000,45,model4,1
2015-05-17T06:00:00.000000,81,comp1,0,2015-06-01T06:00:00.000000,15,model4,1
2015-05-17T06:00:00.000000,81,comp3,0,2015-07-01T06:00:00.000000,45,model4,1
2015-06-01T06:00:00.000000,81,comp1,0,2015-07-01T06:00:00.000000,30,model4,1
2015-06-16T06:00:00.000000,81,comp4,0,2015-07-16T06:00:00.000000,30,model4,1
2015-06-16T06:00:00.000000,81,comp2,1,2015-10-14T06:00:00.000000,120,model4,1
2015-07-01T06:00:00.000000,81,comp1,0,2015-08-15T06:00:00.000000,45,model4,1
2015-07-01T06:00:00.000000,81,comp3,0,2015-07-16T06:00:00.000000,15,model4,1
2015-07-16T06:00:00.000000,81,comp4,0,2015-11-28T06:00:00.000000,135,model4,1
2015-07-16T06:00:00.000000,81,comp3,0,2015-09-29T06:00:00.000000,75,model4,1
2015-08-15T06:00:00.000000,81,comp1,0,2015-08-30T06:00:00.000000,15,model4,1
2015-08-30T06:00:00.000000,81,comp1,0,2015-09-14T06:00:00.000000,15,model4,1
2015-09-14T06:00:00.000000,81,comp1,0,2015-10-14T06:00:00.000000,30,model4,1
2015-09-29T06:00:00.000000,81,comp3,0,2015-10-29T06:00:00.000000,30,model4,1
2015-10-14T06:00:00.000000,81,comp1,0,2015-11-13T06:00:00.000000,30,model4,1
2015-10-14T06:00:00.000000,81,comp2,1,2015-12-13T06:00:00.000000,60,model4,1
2015-10-29T06:00:00.000000,81,comp3,0,2015-12-13T06:00:00.000000,45,model4,1
2015-11-28T06:00:00.000000,81,comp4,0,2015-12-28T06:00:00.000000,30,model4,1
2015-12-13T06:00:00.000000,81,comp2,0,2015-12-28T06:00:00.000000,15,model4,1
2014-06-16T06:00:00.000000,82,comp3,0,2015-01-28T06:00:00.000000,226,model3,11
2014-07-16T06:00:00.000000,82,comp1,1,2015-01-28T06:00:00.000000,196,model3,11
2014-09-29T06:00:00.000000,82,comp4,0,2015-04-13T06:00:00.000000,196,model3,11
2014-10-14T06:00:00.000000,82,comp2,0,2015-03-29T06:00:00.000000,166,model3,11
2015-01-28T06:00:00.000000,82,comp1,1,2015-03-29T06:00:00.000000,60,model3,11
2015-01-28T06:00:00.000000,82,comp3,0,2015-03-14T06:00:00.000000,45,model3,11
2015-03-14T06:00:00.000000,82,comp3,0,2015-05-13T06:00:00.000000,60,model3,11
2015-03-29T06:00:00.000000,82,comp2,0,2015-04-13T06:00:00.000000,15,model3,11
2015-03-29T06:00:00.000000,82,comp1,1,2015-05-13T06:00:00.000000,45,model3,11
2015-04-13T06:00:00.000000,82,comp2,0,2015-04-28T06:00:00.000000,15,model3,11
2015-04-13T06:00:00.000000,82,comp4,0,2015-05-28T06:00:00.000000,45,model3,11
2015-04-28T06:00:00.000000,82,comp2,1,2015-12-09T06:00:00.000000,225,model3,11
2015-05-13T06:00:00.000000,82,comp3,0,2015-08-26T06:00:00.000000,105,model3,11
2015-05-13T06:00:00.000000,82,comp1,0,2015-06-27T06:00:00.000000,45,model3,11
2015-05-28T06:00:00.000000,82,comp4,0,2015-06-12T06:00:00.000000,15,model3,11
2015-06-12T06:00:00.000000,82,comp4,0,2015-08-26T06:00:00.000000,75,model3,11
2015-06-27T06:00:00.000000,82,comp1,0,2015-07-12T06:00:00.000000,15,model3,11
2015-07-12T06:00:00.000000,82,comp1,0,2015-07-27T06:00:00.000000,15,model3,11
2015-07-27T06:00:00.000000,82,comp1,0,2015-08-11T06:00:00.000000,15,model3,11
2015-08-11T06:00:00.000000,82,comp1,0,2015-09-10T06:00:00.000000,30,model3,11
2015-08-26T06:00:00.000000,82,comp3,0,2015-09-25T06:00:00.000000,30,model3,11
2015-08-26T06:00:00.000000,82,comp4,0,2015-09-10T06:00:00.000000,15,model3,11
2015-09-10T06:00:00.000000,82,comp1,0,2015-10-10T06:00:00.000000,30,model3,11
2015-09-25T06:00:00.000000,82,comp3,0,2015-10-10T06:00:00.000000,15,model3,11
2015-10-10T06:00:00.000000,82,comp3,0,2015-11-24T06:00:00.000000,45,model3,11
2015-10-10T06:00:00.000000,82,comp1,0,2015-11-09T06:00:00.000000,30,model3,11
2015-11-09T06:00:00.000000,82,comp1,0,2015-11-24T06:00:00.000000,15,model3,11
2015-11-24T06:00:00.000000,82,comp1,0,2015-12-24T06:00:00.000000,30,model3,11
2015-11-24T06:00:00.000000,82,comp3,0,2015-12-09T06:00:00.000000,15,model3,11
2014-09-14T06:00:00.000000,83,comp2,0,2015-01-01T06:00:00.000000,109,model4,18
2014-10-14T06:00:00.000000,83,comp4,1,2015-01-16T06:00:00.000000,94,model4,18
2014-10-29T06:00:00.000000,83,comp3,0,2015-01-16T06:00:00.000000,79,model4,18
2014-12-28T06:00:00.000000,83,comp1,0,2015-01-31T06:00:00.000000,34,model4,18
2015-01-01T06:00:00.000000,83,comp2,1,2015-05-31T06:00:00.000000,150,model4,18
2015-01-16T06:00:00.000000,83,comp3,0,2015-02-15T06:00:00.000000,30,model4,18
2015-01-16T06:00:00.000000,83,comp4,0,2015-01-31T06:00:00.000000,15,model4,18
2015-01-31T06:00:00.000000,83,comp1,0,2015-05-16T06:00:00.000000,105,model4,18
2015-01-31T06:00:00.000000,83,comp4,1,2015-03-17T06:00:00.000000,45,model4,18
2015-02-15T06:00:00.000000,83,comp3,0,2015-05-01T06:00:00.000000,75,model4,18
2015-03-17T06:00:00.000000,83,comp4,0,2015-04-01T06:00:00.000000,15,model4,18
2015-04-01T06:00:00.000000,83,comp4,1,2015-05-16T06:00:00.000000,45,model4,18
2015-05-01T06:00:00.000000,83,comp3,0,2015-06-15T06:00:00.000000,45,model4,18
2015-05-16T06:00:00.000000,83,comp4,1,2015-07-15T06:00:00.000000,60,model4,18
2015-05-16T06:00:00.000000,83,comp1,1,2015-07-15T06:00:00.000000,60,model4,18
2015-05-31T06:00:00.000000,83,comp2,0,2015-06-15T06:00:00.000000,15,model4,18
2015-06-15T06:00:00.000000,83,comp3,0,2015-06-30T06:00:00.000000,15,model4,18
2015-06-15T06:00:00.000000,83,comp2,0,2015-06-30T06:00:00.000000,15,model4,18
2015-06-30T06:00:00.000000,83,comp2,1,2015-08-14T06:00:00.000000,45,model4,18
2015-06-30T06:00:00.000000,83,comp3,0,2015-09-28T06:00:00.000000,90,model4,18
2015-07-15T06:00:00.000000,83,comp1,1,2015-08-29T06:00:00.000000,45,model4,18
2015-07-15T06:00:00.000000,83,comp4,0,2015-07-30T06:00:00.000000,15,model4,18
2015-07-30T06:00:00.000000,83,comp4,0,2015-08-14T06:00:00.000000,15,model4,18
2015-08-14T06:00:00.000000,83,comp2,1,2015-09-13T06:00:00.000000,30,model4,18
2015-08-14T06:00:00.000000,83,comp4,1,2015-11-27T06:00:00.000000,105,model4,18
2015-08-29T06:00:00.000000,83,comp1,1,2015-10-13T06:00:00.000000,45,model4,18
2015-09-13T06:00:00.000000,83,comp2,0,2015-10-28T06:00:00.000000,45,model4,18
2015-09-28T06:00:00.000000,83,comp3,0,2015-10-28T06:00:00.000000,30,model4,18
2015-10-13T06:00:00.000000,83,comp1,1,2015-12-27T06:00:00.000000,75,model4,18
2015-10-28T06:00:00.000000,83,comp2,1,2015-12-27T06:00:00.000000,60,model4,18
2014-06-01T06:00:00.000000,84,comp4,0,2015-03-21T06:00:00.000000,293,model3,9
2014-06-16T06:00:00.000000,84,comp2,1,2015-01-05T06:00:00.000000,203,model3,9
2014-11-13T06:00:00.000000,84,comp1,1,2015-02-19T06:00:00.000000,98,model3,9
2014-11-13T06:00:00.000000,84,comp3,0,2015-02-04T06:00:00.000000,83,model3,9
2015-01-05T06:00:00.000000,84,comp2,1,2015-02-04T06:00:00.000000,30,model3,9
2015-02-04T06:00:00.000000,84,comp2,0,2015-02-19T06:00:00.000000,15,model3,9
2015-02-04T06:00:00.000000,84,comp3,0,2015-04-20T06:00:00.000000,75,model3,9
2015-02-19T06:00:00.000000,84,comp1,0,2015-05-20T06:00:00.000000,90,model3,9
2015-02-19T06:00:00.000000,84,comp2,0,2015-03-06T06:00:00.000000,15,model3,9
2015-03-06T06:00:00.000000,84,comp2,1,2015-04-05T06:00:00.000000,30,model3,9
2015-03-21T06:00:00.000000,84,comp4,0,2015-05-05T06:00:00.000000,45,model3,9
2015-04-05T06:00:00.000000,84,comp2,0,2015-08-03T06:00:00.000000,120,model3,9
2015-04-20T06:00:00.000000,84,comp3,0,2015-06-19T06:00:00.000000,60,model3,9
2015-05-05T06:00:00.000000,84,comp4,0,2015-05-20T06:00:00.000000,15,model3,9
2015-05-20T06:00:00.000000,84,comp4,0,2015-06-04T06:00:00.000000,15,model3,9
2015-05-20T06:00:00.000000,84,comp1,1,2015-07-04T06:00:00.000000,45,model3,9
